61	Pinon pine	250.4	162.9	0.0	12.8	2.4	0.0	1.5	0.5
62	Pinon pine	216.8	279.9	0.0	12.8	2.7	0.0	1.8	0.5
63	Pinon pine	313.4	96.7	0.0	7.7	1.8	0.2	1.2	0.5
64	Pinon pine	10.5	49.6	0.0	25.6	5.8	0.3	4.0	1.4
65	Pinon pine	148.0	106.9	0.0	26.9	4.3	0.9	1.2	1.6
66	Pinon pine	107.5	297.1	0.0	20.5	3.7	0.6	3.2	1.2
67	Pinon pine	320.9	37.5	0.0	30.7	4.3	0.5	3.0	1.2
68	Pinon pine	43.3	301.5	0.0	25.6	4.7	0.2	4.1	1.1
69	Pinon pine	392.6	182.0	0.0	9.0	1.2	0.2	1.4	0.4
70	Pinon pine	268.7	99.0	0.0	5.1	0.5	0.0	0.6	0.1
71	Pinon pine	50.6	149.6	0.0	7.7	1.8	0.0	1.4	0.4
72	Pinon pine	13.4	397.2	0.0	2.6	0.4	0.0	0.6	0.1
73	Pinon pine	168.6	239.7	0.0	6.4	1.4	0.0	1.2	0.3
74	Pinon pine	11.8	242.2	0.0	7.7	1.5	0.0	0.9	0.3
75	Pinon pine	31.0	215.2	0.0	9.0	1.8	0.0	1.3	0.4
76	Pinon pine	113.3	350.6	0.0	25.6	4.6	0.0	4.1	0.9
77	Pinon pine	163.9	276.9	0.0	27.4	4.9	0.0	4.4	1.0
78	Pinon pine	99.5	151.5	0.0	5.1	2.4	0.3	0.6	0.7
79	Pinon pine	293.9	286.3	0.0	31.5	5.8	0.0	4.6	1.2
80	Pinon pine	363.7	371.2	0.0	23.6	4.4	0.0	2.9	0.9
81	Pinon pine	151.2	133.0	0.0	18.4	5.8	0.0	2.7	1.2
82	Pinon pine	273.0	299.1	0.0	28.2	4.3	0.8	5.2	1.5
83	Pinon pine	328.8	73.4	0.0	5.4	1.5	0.0	1.5	0.3
84	Pinon pine	314.8	386.5	0.0	20.5	2.4	0.0	3.0	0.5
85	Pinon pine	144.3	103.3	0.0	20.0	3.4	0.2	2.4	0.8
86	Pinon pine	305.9	355.7	0.0	6.9	1.5	0.3	1.7	0.5
87	Pinon pine	3.9	295.6	0.0	10.8	2.4	0.3	1.1	0.7
88	Pinon pine	181.6	136.3	0.0	13.1	4.0	0.1	1.7	0.8
89	Pinon pine	301.4	391.8	0.0	13.3	2.1	0.1	2.3	0.5
90	Pinon pine	157.4	48.7	0.0	14.1	3.4	0.3	2.3	0.9
91	Pinon pine	285.4	195.8	0.0	7.4	0.3	0.2	0.6	0.2
92	Pinon pine	16.2	221.2	0.0	9.0	3.4	0.3	0.9	0.9
93	Pinon pine	369.5	256.9	0.0	8.2	2.1	0.3	0.9	0.7
94	Pinon pine	345.4	254.5	0.0	9.0	0.9	0.0	1.1	0.2
95	Pinon pine	174.1	157.9	0.0	26.4	4.6	0.3	5.3	1.2
96	Pinon pine	385.9	294.2	0.0	32.0	5.2	0.5	2.0	1.4
97	Pinon pine	34.2	142.2	0.0	17.9	5.2	0.9	4.0	1.8
98	Pinon pine	69.1	370.1	0.0	14.8	3.4	0.3	1.8	0.9
99	Pinon pine	81.5	273.9	0.0	17.9	2.1	0.3	3.7	0.7
100	Pinon pine	381.2	265.6	0.0	7.7	1.2	0.2	2.0	0.4
101	Pinon pine	314.7	350.1	0.0	11.8	3.0	0.2	1.7	0.7
102	Pinon pine	120.5	28.6	0.0	5.4	1.2	0.3	0.9	0.5
103	Pinon pine	83.0	211.5	0.0	4.4	1.5	0.5	0.9	0.7
104	Pinon pine	87.5	46.5	0.0	13.3	4.6	0.6	2.1	1.4
105	Pinon pine	154.6	332.4	0.0	16.9	4.9	0.6	3.4	1.5
106	Pinon pine	332.2	96.7	0.0	15.4	3.0	0.3	0.6	0.9
107	Pinon pine	98.9	98.9	0.0	19.5	5.8	1.8	3.7	2.6
108	Pinon pine	140.8	356.2	0.0	16.9	3.7	0.6	2.7	1.2
109	Pinon pine	341.4	84.4	0.0	17.2	3.0	0.2	2.1	0.7
110	Pinon pine	389.2	299.4	0.0	2.8	0.6	0.0	0.5	0.1
111	Pinon pine	131.0	15.7	0.0	8.4	2.0	0.2	1.8	0.5
112	Pinon pine	354.5	94.3	0.0	21.5	4.6	0.6	3.0	1.4
113	Pinon pine	163.5	314.8	0.0	29.7	7.0	2.7	2.1	3.6
114	Pinon pine	32.3	110.3	0.0	20.5	7.9	0.6	2.0	2.1
115	Pinon pine	333.8	378.1	0.0	15.4	2.1	0.0	2.1	0.4
116	Pinon pine	38.5	323.3	0.0	38.9	6.1	0.5	6.6	1.6
117	Pinon pine	367.8	161.8	0.0	6.4	0.9	0.2	0.9	0.3
118	Pinon pine	175.3	253.0	0.0	7.7	1.8	0.2	1.7	0.5
119	Pinon pine	87.5	66.5	0.0	5.1	1.4	0.2	0.8	0.4
120	Pinon pine	174.7	148.2	0.0	6.4	1.1	0.1	0.6	0.3
121	Pinon pine	16.5	323.8	0.0	14.8	2.9	0.2	2.1	0.7
122	Pinon pine	244.4	127.2	0.0	6.9	0.9	0.2	0.8	0.3
123	Pinon pine	168.6	254.1	0.0	14.6	3.0	0.3	2.3	0.9
124	Pinon pine	279.0	245.1	0.0	16.6	4.1	0.1	2.6	0.9
125	Pinon pine	70.8	92.8	0.0	12.8	3.0	0.1	1.4	0.7
126	Pinon pine	182.0	98.9	0.0	18.4	3.7	0.1	3.0	0.8
127	Pinon pine	157.9	91.1	0.0	13.6	3.7	0.1	1.8	0.8
128	Pinon pine	212.1	203.5	0.0	57.6	6.1	0.5	7.3	1.6
129	Pinon pine	82.6	73.2	0.0	16.4	2.4	0.2	2.6	0.6
130	Pinon pine	173.7	25.2	0.0	14.8	3.0	0.2	2.7	0.7
131	Pinon pine	237.7	294.2	0.0	39.7	7.3	0.3	6.6	1.7
132	Pinon pine	290.6	240.1	0.0	9.0	5.2	2.7	1.5	3.2
133	Pinon pine	136.2	178.3	0.0	5.1	1.8	0.9	0.9	1.1
134	Pinon pine	204.5	164.8	0.0	6.4	1.5	0.9	0.3	1.0
135	Pinon pine	145.4	254.0	0.0	7.7	3.4	0.6	1.7	1.2
136	Pinon pine	304.0	217.4	0.0	6.4	2.7	0.0	1.4	0.5
137	Pinon pine	12.3	384.9	0.0	28.2	2.7	0.0	8.5	0.5
138	Pinon pine	142.5	48.0	0.0	11.5	2.3	0.2	1.3	0.6
139	Pinon pine	296.7	192.7	0.0	12.8	2.7	0.9	4.7	1.3
140	Pinon pine	287.2	340.1	0.0	11.3	2.7	0.3	2.1	0.8
141	Pinon pine	48.3	85.9	0.0	23.0	5.5	0.8	3.2	1.7
142	Pinon pine	299.2	226.2	0.0	7.4	2.4	0.9	2.0	1.2
143	Pinon pine	60.0	277.7	0.0	7.7	2.4	0.9	0.6	1.2
144	Pinon pine	227.0	256.2	0.0	17.2	2.4	1.8	2.0	2.0
145	Pinon pine	210.4	214.7	0.0	18.9	2.7	0.3	2.6	0.8
146	Pinon pine	153.4	395.7	0.0	15.6	2.1	1.8	2.9	1.9
147	Pinon pine	47.1	341.9	0.0	18.4	3.7	1.8	2.4	2.2
148	Pinon pine	45.3	50.3	0.0	41.0	7.3	0.6	7.8	2.0
149	Pinon pine	7.7	260.9	0.0	39.7	6.7	1.8	6.2	2.8
150	Pinon pine	8.8	44.9	0.0	13.3	5.2	0.2	1.4	1.2
151	Pinon pine	142.1	230.9	0.0	20.0	6.1	0.6	2.7	1.7
152	Pinon pine	50.5	17.5	0.0	18.2	7.0	0.6	2.0	1.9
153	Pinon pine	107.2	386.9	0.0	33.5	7.3	0.3	3.7	1.7
154	Pinon pine	300.3	183.5	0.0	20.0	7.0	0.3	2.7	1.6
155	Pinon pine	199.9	380.2	0.0	12.8	1.7	0.2	3.4	0.5
156	Pinon pine	76.9	25.4	0.0	20.5	2.4	0.0	4.1	0.5
157	Pinon pine	135.7	58.2	0.0	11.5	1.7	0.0	1.2	0.3
158	Pinon pine	389.7	105.6	0.0	21.0	4.6	0.3	2.1	1.2
159	Pinon pine	137.3	150.0	0.0	41.0	3.7	0.6	3.0	1.2
160	Pinon pine	362.9	72.6	0.0	21.8	2.7	0.6	1.7	1.0
161	Pinon pine	335.8	377.6	0.0	29.4	3.7	0.3	2.0	1.0
162	Pinon pine	383.8	296.6	0.0	32.0	2.1	0.3	6.2	0.7
163	Pinon pine	362.1	66.4	0.0	30.7	4.6	0.2	0.3	1.1
164	Pinon pine	281.6	385.1	0.0	24.3	2.7	0.0	3.0	0.5
165	Pinon pine	70.3	373.9	0.0	25.6	4.6	0.0	3.0	0.9
166	Pinon pine	279.3	144.7	0.0	41.2	4.9	0.9	3.0	1.7
167	Pinon pine	41.5	242.0	0.0	25.6	2.7	0.9	1.4	1.3
168	Pinon pine	237.4	100.6	0.0	14.1	0.9	0.0	2.1	0.2
169	Pinon pine	248.6	199.7	0.0	26.4	4.1	0.3	3.4	1.1
170	Pinon pine	339.6	26.8	0.0	31.7	5.0	0.3	2.3	1.2
171	Pinon pine	22.1	191.2	0.0	20.5	5.6	0.2	3.4	1.2
172	Pinon pine	352.1	160.8	0.0	17.4	3.7	0.0	3.8	0.7
173	Pinon pine	315.8	73.2	0.0	17.9	3.0	0.6	2.1	1.1
174	Pinon pine	249.8	127.4	0.0	15.4	3.4	3.7	2.0	3.6
175	Pinon pine	78.5	197.1	0.0	12.8	2.4	0.0	1.5	0.5
176	Pinon pine	375.1	10.1	0.0	12.8	2.7	0.0	1.8	0.5
177	Pinon pine	150.6	365.8	0.0	7.7	1.8	0.2	1.2	0.5
178	Pinon pine	49.3	166.6	0.0	25.6	5.8	0.3	4.0	1.4
179	Pinon pine	119.5	358.5	0.0	26.9	4.3	0.9	1.2	1.6
180	Pinon pine	113.1	110.8	0.0	20.5	3.7	0.6	3.2	1.2
181	Pinon pine	135.9	390.1	0.0	30.7	4.3	0.5	3.0	1.2
182	Pinon pine	166.4	201.6	0.0	25.6	4.7	0.2	4.1	1.1
183	Pinon pine	160.0	228.2	0.0	9.0	1.2	0.2	1.4	0.4
184	Pinon pine	306.4	43.4	0.0	5.1	0.5	0.0	0.6	0.1
185	Pinon pine	301.5	135.1	0.0	7.7	1.8	0.0	1.4	0.4
186	Pinon pine	265.5	293.8	0.0	2.6	0.4	0.0	0.6	0.1
187	Pinon pine	104.0	60.7	0.0	6.4	1.4	0.0	1.2	0.3
188	Pinon pine	336.5	269.9	0.0	7.7	1.5	0.0	0.9	0.3
189	Pinon pine	256.9	368.4	0.0	9.0	1.8	0.0	1.3	0.4
190	Pinon pine	249.4	119.2	0.0	25.6	4.6	0.0	4.1	0.9
191	Pinon pine	204.0	210.4	0.0	27.4	4.9	0.0	4.4	1.0
192	Pinon pine	15.3	38.6	0.0	5.1	2.4	0.3	0.6	0.7
193	Pinon pine	233.3	71.8	0.0	31.5	5.8	0.0	4.6	1.2
194	Pinon pine	287.9	104.4	0.0	23.6	4.4	0.0	2.9	0.9
195	Pinon pine	101.4	391.5	0.0	18.4	5.8	0.0	2.7	1.2
196	Pinon pine	362.0	84.8	0.0	28.2	4.3	0.8	5.2	1.5
197	Pinon pine	275.7	189.5	0.0	5.4	1.5	0.0	1.5	0.3
198	Pinon pine	205.9	113.0	0.0	20.5	2.4	0.0	3.0	0.5
199	Pinon pine	36.4	315.5	0.0	20.0	3.4	0.2	2.4	0.8
200	Pinon pine	201.9	48.1	0.0	6.9	1.5	0.3	1.7	0.5
201	Pinon pine	2.7	339.6	0.0	10.8	2.4	0.3	1.1	0.7
202	Pinon pine	169.9	151.0	0.0	13.1	4.0	0.1	1.7	0.8
203	Pinon pine	134.8	336.5	0.0	13.3	2.1	0.1	2.3	0.5
204	Pinon pine	331.9	399.5	0.0	14.1	3.4	0.3	2.3	0.9
205	Pinon pine	30.6	93.3	0.0	7.4	0.3	0.2	0.6	0.2
206	Pinon pine	313.4	307.0	0.0	9.0	3.4	0.3	0.9	0.9
207	Pinon pine	15.5	270.6	0.0	8.2	2.1	0.3	0.9	0.7
208	Pinon pine	306.0	132.3	0.0	9.0	0.9	0.0	1.1	0.2
209	Pinon pine	242.1	25.2	0.0	26.4	4.6	0.3	5.3	1.2
210	Pinon pine	83.7	146.5	0.0	32.0	5.2	0.5	2.0	1.4
211	Pinon pine	210.4	287.6	0.0	17.9	5.2	0.9	4.0	1.8
212	Pinon pine	197.0	211.5	0.0	14.8	3.4	0.3	1.8	0.9
213	Pinon pine	326.6	69.5	0.0	17.9	2.1	0.3	3.7	0.7
214	Pinon pine	2.3	237.3	0.0	7.7	1.2	0.2	2.0	0.4
215	Pinon pine	333.9	1.3	0.0	11.8	3.0	0.2	1.7	0.7
216	Pinon pine	204.5	143.2	0.0	5.4	1.2	0.3	0.9	0.5
217	Pinon pine	156.5	118.0	0.0	4.4	1.5	0.5	0.9	0.7
218	Pinon pine	32.2	274.5	0.0	13.3	4.6	0.6	2.1	1.4
219	Pinon pine	100.3	197.4	0.0	16.9	4.9	0.6	3.4	1.5
220	Pinon pine	236.3	350.1	0.0	15.4	3.0	0.3	0.6	0.9
221	Pinon pine	268.0	234.6	0.0	19.5	5.8	1.8	3.7	2.6
222	Pinon pine	140.3	129.5	0.0	16.9	3.7	0.6	2.7	1.2
223	Pinon pine	201.4	288.2	0.0	17.2	3.0	0.2	2.1	0.7
224	Pinon pine	360.1	182.4	0.0	2.8	0.6	0.0	0.5	0.1
225	Pinon pine	378.6	262.5	0.0	8.4	2.0	0.2	1.8	0.5
226	Pinon pine	153.5	9.3	0.0	21.5	4.6	0.6	3.0	1.4
227	Pinon pine	356.3	216.4	0.0	29.7	7.0	2.7	2.1	3.6
228	Pinon pine	335.2	89.0	0.0	20.5	7.9	0.6	2.0	2.1
229	Pinon pine	10.0	260.4	0.0	15.4	2.1	0.0	2.1	0.4
230	Pinon pine	387.0	167.4	0.0	38.9	6.1	0.5	6.6	1.6
231	Pinon pine	75.5	362.5	0.0	6.4	0.9	0.2	0.9	0.3
232	Pinon pine	232.3	397.9	0.0	7.7	1.8	0.2	1.7	0.5
233	Pinon pine	389.7	349.6	0.0	5.1	1.4	0.2	0.8	0.4
234	Pinon pine	17.2	81.2	0.0	6.4	1.1	0.1	0.6	0.3
235	Pinon pine	13.7	143.3	0.0	14.8	2.9	0.2	2.1	0.7
236	Pinon pine	108.5	47.6	0.0	6.9	0.9	0.2	0.8	0.3
237	Pinon pine	155.4	5.3	0.0	14.6	3.0	0.3	2.3	0.9
238	Pinon pine	218.1	359.2	0.0	16.6	4.1	0.1	2.6	0.9
239	Pinon pine	201.7	186.4	0.0	12.8	3.0	0.1	1.4	0.7
240	Pinon pine	325.6	298.8	0.0	18.4	3.7	0.1	3.0	0.8
241	Pinon pine	349.3	16.0	0.0	13.6	3.7	0.1	1.8	0.8
242	Pinon pine	58.6	388.8	0.0	57.6	6.1	0.5	7.3	1.6
243	Pinon pine	31.1	233.2	0.0	16.4	2.4	0.2	2.6	0.6
244	Pinon pine	226.3	108.4	0.0	14.8	3.0	0.2	2.7	0.7
245	Pinon pine	137.3	293.4	0.0	39.7	7.3	0.3	6.6	1.7
246	Pinon pine	77.5	362.6	0.0	9.0	5.2	2.7	1.5	3.2
247	Pinon pine	359.5	192.1	0.0	5.1	1.8	0.9	0.9	1.1
248	Pinon pine	323.1	127.5	0.0	6.4	1.5	0.9	0.3	1.0
249	Pinon pine	227.7	366.5	0.0	7.7	3.4	0.6	1.7	1.2
250	Pinon pine	176.1	323.1	0.0	6.4	2.7	0.0	1.4	0.5
251	Pinon pine	263.4	316.5	0.0	28.2	2.7	0.0	8.5	0.5
252	Pinon pine	32.6	275.9	0.0	11.5	2.3	0.2	1.3	0.6
253	Pinon pine	375.4	159.3	0.0	12.8	2.7	0.9	4.7	1.3
254	Pinon pine	270.5	73.0	0.0	11.3	2.7	0.3	2.1	0.8
255	Pinon pine	137.1	156.8	0.0	23.0	5.5	0.8	3.2	1.7
256	Pinon pine	20.4	321.2	0.0	7.4	2.4	0.9	2.0	1.2
257	Pinon pine	207.7	222.5	0.0	7.7	2.4	0.9	0.6	1.2
258	Pinon pine	47.3	185.9	0.0	17.2	2.4	1.8	2.0	2.0
259	Pinon pine	315.5	55.7	0.0	18.9	2.7	0.3	2.6	0.8
260	Pinon pine	236.0	365.9	0.0	15.6	2.1	1.8	2.9	1.9
261	Pinon pine	270.4	105.7	0.0	18.4	3.7	1.8	2.4	2.2
262	Pinon pine	60.1	211.2	0.0	41.0	7.3	0.6	7.8	2.0
263	Pinon pine	135.6	322.1	0.0	39.7	6.7	1.8	6.2	2.8
264	Pinon pine	262.7	361.7	0.0	13.3	5.2	0.2	1.4	1.2
265	Pinon pine	209.0	300.2	0.0	20.0	6.1	0.6	2.7	1.7
266	Pinon pine	247.0	246.7	0.0	18.2	7.0	0.6	2.0	1.9
267	Pinon pine	188.0	239.5	0.0	33.5	7.3	0.3	3.7	1.7
268	Pinon pine	35.3	137.9	0.0	20.0	7.0	0.3	2.7	1.6
269	Pinon pine	14.9	161.4	0.0	12.8	1.7	0.2	3.4	0.5
270	Pinon pine	253.5	209.2	0.0	20.5	2.4	0.0	4.1	0.5
271	Pinon pine	314.6	253.4	0.0	11.5	1.7	0.0	1.2	0.3
272	Pinon pine	162.6	58.9	0.0	21.0	4.6	0.3	2.1	1.2
273	Pinon pine	381.0	252.1	0.0	41.0	3.7	0.6	3.0	1.2
274	Pinon pine	132.9	211.7	0.0	21.8	2.7	0.6	1.7	1.0
275	Pinon pine	230.5	156.1	0.0	29.4	3.7	0.3	2.0	1.0
276	Pinon pine	138.1	288.0	0.0	32.0	2.1	0.3	6.2	0.7
277	Pinon pine	155.2	76.7	0.0	30.7	4.6	0.2	0.3	1.1
278	Pinon pine	217.0	23.7	0.0	24.3	2.7	0.0	3.0	0.5
279	Pinon pine	162.1	0.7	0.0	25.6	4.6	0.0	3.0	0.9
280	Pinon pine	225.0	195.7	0.0	41.2	4.9	0.9	3.0	1.7
281	Pinon pine	85.7	187.1	0.0	25.6	2.7	0.9	1.4	1.3
282	Pinon pine	59.0	368.6	0.0	14.1	0.9	0.0	2.1	0.2
283	Pinon pine	121.2	145.8	0.0	26.4	4.1	0.3	3.4	1.1
284	Pinon pine	74.9	206.8	0.0	31.7	5.0	0.3	2.3	1.2
285	Pinon pine	17.5	78.6	0.0	20.5	5.6	0.2	3.4	1.2
286	Pinon pine	385.1	158.9	0.0	17.4	3.7	0.0	3.8	0.7
287	Pinon pine	268.3	7.2	0.0	17.9	3.0	0.6	2.1	1.1
288	Pinon pine	315.7	82.2	0.0	15.4	3.4	3.7	2.0	3.6
289	Pinon pine	91.1	155.6	0.0	12.8	2.4	0.0	1.5	0.5
290	Pinon pine	225.9	81.0	0.0	12.8	2.7	0.0	1.8	0.5
291	Pinon pine	53.2	349.2	0.0	7.7	1.8	0.2	1.2	0.5
292	Pinon pine	130.9	6.3	0.0	25.6	5.8	0.3	4.0	1.4
293	Pinon pine	247.0	328.8	0.0	26.9	4.3	0.9	1.2	1.6
294	Pinon pine	157.3	27.1	0.0	20.5	3.7	0.6	3.2	1.2
295	Pinon pine	8.8	208.1	0.0	30.7	4.3	0.5	3.0	1.2
296	Pinon pine	87.6	3.7	0.0	25.6	4.7	0.2	4.1	1.1
297	Pinon pine	289.6	143.4	0.0	9.0	1.2	0.2	1.4	0.4
298	Pinon pine	187.2	134.2	0.0	5.1	0.5	0.0	0.6	0.1
299	Pinon pine	354.2	101.1	0.0	7.7	1.8	0.0	1.4	0.4
300	Pinon pine	224.6	383.6	0.0	2.6	0.4	0.0	0.6	0.1
301	Pinon pine	191.3	213.8	0.0	6.4	1.4	0.0	1.2	0.3
302	Pinon pine	364.6	250.1	0.0	7.7	1.5	0.0	0.9	0.3
303	Pinon pine	130.7	145.8	0.0	9.0	1.8	0.0	1.3	0.4
304	Pinon pine	225.7	145.1	0.0	25.6	4.6	0.0	4.1	0.9
305	Pinon pine	69.6	303.3	0.0	27.4	4.9	0.0	4.4	1.0
306	Pinon pine	345.6	26.0	0.0	5.1	2.4	0.3	0.6	0.7
307	Pinon pine	229.4	58.9	0.0	31.5	5.8	0.0	4.6	1.2
308	Pinon pine	26.9	296.8	0.0	23.6	4.4	0.0	2.9	0.9
309	Pinon pine	175.0	345.2	0.0	18.4	5.8	0.0	2.7	1.2
310	Pinon pine	152.8	256.5	0.0	28.2	4.3	0.8	5.2	1.5
311	Pinon pine	284.5	324.1	0.0	5.4	1.5	0.0	1.5	0.3
312	Pinon pine	201.5	46.7	0.0	20.5	2.4	0.0	3.0	0.5
313	Pinon pine	16.6	274.8	0.0	20.0	3.4	0.2	2.4	0.8
314	Pinon pine	262.3	341.9	0.0	6.9	1.5	0.3	1.7	0.5
315	Pinon pine	34.2	398.4	0.0	10.8	2.4	0.3	1.1	0.7
316	Pinon pine	390.1	113.4	0.0	13.1	4.0	0.1	1.7	0.8
317	Pinon pine	22.3	145.7	0.0	13.3	2.1	0.1	2.3	0.5
318	Pinon pine	28.8	308.2	0.0	14.1	3.4	0.3	2.3	0.9
319	Pinon pine	219.8	37.5	0.0	7.4	0.3	0.2	0.6	0.2
320	Pinon pine	204.5	389.8	0.0	9.0	3.4	0.3	0.9	0.9
321	Pinon pine	144.2	153.0	0.0	8.2	2.1	0.3	0.9	0.7
322	Pinon pine	55.3	131.4	0.0	9.0	0.9	0.0	1.1	0.2
323	Pinon pine	248.6	316.9	0.0	26.4	4.6	0.3	5.3	1.2
324	Pinon pine	76.4	44.0	0.0	32.0	5.2	0.5	2.0	1.4
325	Pinon pine	195.1	142.0	0.0	17.9	5.2	0.9	4.0	1.8
326	Pinon pine	73.4	314.2	0.0	14.8	3.4	0.3	1.8	0.9
327	Pinon pine	366.9	349.6	0.0	17.9	2.1	0.3	3.7	0.7
328	Pinon pine	136.7	201.8	0.0	7.7	1.2	0.2	2.0	0.4
329	Pinon pine	121.3	116.0	0.0	11.8	3.0	0.2	1.7	0.7
330	Pinon pine	323.1	10.2	0.0	5.4	1.2	0.3	0.9	0.5
